english	translation	category	sub_category	source
You can now build: Mahogany armchair, Ornamental globe, Fire of Dehumidification, Teleport focus, Teak portal frame, Teak altar, Oak toy box	つくれるようになりました：マホガニーのあんらくいす、そうしょくちきゅう、しつどをとるひ、てれぽーとふぉーかす、チークぽーたるふれーむ、チークのえんだん、オークのおもちゃばこ	lvl_up_msg	Construction	Construction level up messages
You can now build: Teak chest of drawers Combat ring Carved oak wardrobe (costume room)	つくれるようになりました：チークのふなぐ せんとうリング きずきいれたオークのいふく（こすぷれへや）	lvl_up_msg	Construction	Construction level up messages
You can now build: Teak kitchen table Mahogany dining bench Mahogany dining table	つくれるようになりました：チークのだいどころテーブル マホガニーしょくじベンチ マホガニーしょくじテーブル	lvl_up_msg	Construction	Construction level up messages
You can now build: Mahogany four-poster bed Undead combat dummy Steel candlesticks	つくれるようになりました：マホガニーのよんはしらベッド ゾンビせんとうおとしごみ スチールろうそくたて	lvl_up_msg	Construction	Construction level up messages
You can now build: Mahogany prize chest, Extra weapons rack, Dartboard, Elemental sphere, Oak cape rack	つくれるようになりました：マホガニーゆしょうはこ、ぐたいぶきラック、ダーツばん、ようそしんたい、オークマントラック	lvl_up_msg	Construction	Construction level up messages
Teak clock, Boundary stones, STASH units (hard), Large portrait	チークどけい、さかいいし、スタッシュユニット（むずかしい）、おおきいしょうぞう	lvl_up_msg	Construction	Construction level up messages
Fancy teak dresser, Thorny hedge, Cloth-covered teak altar, Mounted Swordfish, Gilded mahogany wall decoration	ほこりっぽいチークたんす、トゲのあるなまけもの、ぬのでおおわれたチークのえんだん、かべづけメカジキ、きんぱくマホガニーかべそうしょく	lvl_up_msg	Construction	Construction level up messages
You can now build: Teak demon lectern, Teak eagle lectern, Medium balance, Gold candlesticks, Desert pet habitat	つくれるようになりました：チークおにこうしだい、チークわしこうしだい、ちゅうどバランス、きんのろうそくたて、さばくペットすみか	lvl_up_msg	Construction	Construction level up messages
You can now build: Servant's moneybag, Ornate undead combat dummy, Chapel bells, Medium slayer monster head, Medium map	つくれるようになりました：しもべのおかねぶくろ、そうしょくゾンビせんとうおとしごみ、れいはいかね、ちゅうどスレイヤーかいぶつあたま、ちゅうどちず	lvl_up_msg	Construction	Construction level up messages
You can now build: Lunar globe, Hangman game, Limestone attack stone, Wooden fence, Icon of Zamorak, Icon of Guthix, Icon of Saradomin, Mahogany pet scratching post, Mahogany	つくれるようになりました：つきのちきゅう、つりびとゲーム、せっかいのこうげきいし、もくせいのさく、ザモラクのあいこん、ガスティックスのあいこん、サラドミンのあいこん、マホガニーペットっかきポスト、マホガニー	lvl_up_msg	Construction	Construction level up messages
You can now build: Gilded mahogany four-poster bed, Oak throne, Spice Rack, Yew tree, Nice hedge, Fire of Unseasonal Warmth, Medium storage unit, Gilded teak bell-pull,	つくれるようになりました：きんぱくマホガニーよんはしらベッド、オークのおうい、こしょうラック、イチイのき、すてきななまけもの、きせつはずれのあたたかみのひ、ちゅうどちゅうぞこ、きんぱくチークベルプル、	lvl_up_msg	Construction	Construction level up messages
You can now build: Gilded mahogany dining bench Oak incense burners Throne room floor decoration	つくれるようになりました： きんぱく マホガニーの ダイニングベンチ オークの こうろ くらい へや ゆか かざり	lvl_up_msg	Construction	Construction level up messages
You can now build: Workbench with vice Teak fancy dress box	つくれるようになりました： しごとだい とともに ばいす チークの ふぁんしーようふくばこ	lvl_up_msg	Construction	Construction level up messages
You can now build: Marble fireplace, Teak wardrobe (bedroom), Astronomical chart, Stone wall, Teak cape rack, Simple pet arena	つくれるようになりました：だいりせきのろばだ、チークのいふく（ねやすみか）、てんもんちゃーと、せきのかべ、チークマントラック、かんたんペットアリーナ	lvl_up_msg	Construction	Construction level up messages
You can now build: Mahogany dresser, Teak Telescope, Small box hedge, Limestone altar, Ornate trophy pedestal, Teak armour case	つくれるようになりました：マホガニータンス、チークぼうえんきょう、ちいさいはこなまけもの、せっかいのえんだん、そうしょくゆしょうだい、チークてつそうびケース	lvl_up_msg	Construction	Construction level up messages
You can now build: Opulent rug, Zen theme, Restoration pool, Topiary bush, Gazebo, Mahogany portal frame, Greater teleport focus, Mahogany incense burners, Oubliette spikes	つくれるようになりました：ぜいたくなじゅうたん、ぜんのテーマ、さいせいいけ、とぴありー・ぶっしゅ、あずまや、マホガニーぽーたるふれーむ、すぐれたてれぽーとふぉーかす、マホガニーこうろ、オーブリエットのとげ	lvl_up_msg	Construction	Construction level up messages
You can now build: Banner easel, Teak garden bench, Rosemary, Sunflower, Crystal of power, Mounted Harpoonfish, Ornate Banner Stand, Round wall-mounted shield, Teak	つくれるようになりました：のぼりイーゼル、チークていえんベンチ、ローズマリー、ひまわり、ちからのしょうけつ、かべづけモリフィッシュ、そうしょくのぼりスタンド、まるいかべづけたて、チーク	lvl_up_msg	Construction	Construction level up messages
