english	translation	category	sub_category	source
Well, at the moment it mostly involves being asked random questions by a stowaway.	まあ、げんじてんでは、みっこうしゃからランダムにしつもんされることがほとんどだよね。	dialogue	'Lecherous' Lee	'Lecherous' Lee
I'm not a stowaway! I was invited aboard! By Lokar! Ask him!	みっこうしゃではないよ！しょうたいされたんだよ！ロカールに！かれにききいてみてくれ！	dialogue	'Lecherous' Lee	Player
Hey, whatever [love/pal]. Just make sure the captain doesn't catch you, pirates don't like stowaways much.	やあ、なにでもいいんだ。せんちょうにとらえまらないようにきをつけてください。かいぞくはみっこうしゃをあまりすきまないからね。	dialogue	'Lecherous' Lee	'Lecherous' Lee
Ah, good day to you [milady/sirrah]! Your face is unfamiliar, did you perhaps join us aboard the ship at Lunar Isle?	ああ、ごきげんよう［ミレディ／シラー］！みなれれないかおだが、もしかしてルナアイルのふねでわれ々にごうりゅうしたのか？	dialogue	'Lecherous' Lee	'Lecherous' Lee
No, Lokar offered me a lift in Rellekka actually.	いや、みはロカーがレレッカでのりせてくれるといってくれたんだ。	dialogue	'Lecherous' Lee	Player
Oh, really? You don't look like a Fremennik to me!	へえ、そうなんだ。わたしにはあなたがフレメニックにはみえない！	dialogue	'Lecherous' Lee	'Lecherous' Lee
Well... I kind of am, and I kind of aren't. It's a long story.	まあ。じぶんはそうだし、そうじゃない。はなしせばながくなる。	dialogue	'Lecherous' Lee	Player
Sorry I don't have time to hear it then! See you around young fremennik-who-is-not-really-a- fremennik!	それじゃあ、じかんがなくてききけなくてざんねんだ！またかいおう、わかきほんとうはフレメニクではないフレメニクよ！	dialogue	'Lecherous' Lee	'Lecherous' Lee
'Bye.	さようなら。	dialogue	'Lecherous' Lee	Player
Brrrr! Its cold up here!	ブルルルル！ここはさむいよ！	dialogue	'Lecherous' Lee	Player
You think this is cold? Up by Acheron it gets so cold that when you talk you see the words freeze in the air in front of you!	これがさむいとおもうか？アケロンのじょうでは、とてもさむいくなるので、はなしをするとことばがめのまえでくうちゅうにこおりつくのがみえるのよ。	dialogue	'Lecherous' Lee	'Lecherous' Lee
REALLY?	ほんとうか？	dialogue	'Lecherous' Lee	Player
Nah, not really. I was exaggerating for humourous effect. It is very very cold though!	いや、そんなわけないでしょう。ユーモアのためにだいげさにいったんだ。でもとてもさむい！	dialogue	'Lecherous' Lee	'Lecherous' Lee
Hello to you too.	こんにちは。	dialogue	'Lecherous' Lee	'Lecherous' Lee
Yar! We be pirates, yar! Avast, ye scurvy land-lubbing lychee!	ヤー！おれたちはかいぞくだ、ヤー！アバスト、このぎたないうみぼとたちよ、ライチなんかめじゃないぜ！	dialogue	'Lecherous' Lee	Player
Please don't talk like that, it is extremely irritating.	そんないいほうはやめてくれ、ひじょうにイライラする。	dialogue	'Lecherous' Lee	'Lecherous' Lee
Also, please don't call me a lychee, whatever that may be.	あと、ライチとよびばないでください、それがなにであろうと。	dialogue	'Lecherous' Lee	'Lecherous' Lee
Oh. Okay. Sorry.	ああ... それならいい。すまん。	dialogue	'Lecherous' Lee	Player
ARGH! SOUND THE ALARM! STOWAWAY ON BOARD! STOWAWAY ON BOARD!	あーあ！けいほうをなきらせて！みっこうしゃがじょうせんちゅう！みっこうしゃがじょうせんちゅう！	dialogue	'Lecherous' Lee	'Lecherous' Lee
No! I'm not a stowaway! Honest! I was invited here!	いや、ちがいう！みっこうしゃではないよ！しょうじきに！ここにしょうたいされたんだよ！	dialogue	'Lecherous' Lee	Player
Oh, sorry, my mistake then.	ああ、もうしわけない、おれのミスだった。	dialogue	'Lecherous' Lee	'Lecherous' Lee
You must admit you do look a lot like a stowaway though.	でも、みっこうしゃににているのはみとめざるをえないね。	dialogue	'Lecherous' Lee	'Lecherous' Lee
Why, what do they usually look like?	ふだんはどんなかおをしている？	dialogue	'Lecherous' Lee	Player
Erm... I've never actually met one...	あの... じっさいにかいったことはないけど...	dialogue	'Lecherous' Lee	'Lecherous' Lee
Okay then...	それならいい。	dialogue	'Lecherous' Lee	Player
Hello.	こんにちは。	dialogue	'Lecherous' Lee	'Lecherous' Lee
So... You're a pirate, huh?	さて... かいぞくなんだろ？	dialogue	'Lecherous' Lee	Player
It's what it says on my pay-packet at the end of the month.	げつまつのきゅうりょうめいさいにそうしょいてあるんだ。	dialogue	'Lecherous' Lee	'Lecherous' Lee
How's that working out for you?	どうだ、うまくいっているか？	dialogue	'Lecherous' Lee	Player
Pretty good so far. All the grog and loot that we can plunder, plus full medical including dental.	ここまではかなりいい。グロッグとせんりひんはすべてりゃくだつできるし、しかをふくみむいりょうひもぜんがくしきゅうされる。	dialogue	'Lecherous' Lee	'Lecherous' Lee
You mean you have insurance?	ほけんにいりってるってこと？	dialogue	'Lecherous' Lee	Player
Not as such. If any of us get sick we kidnap a doctor and don't let him go until we're better.	そうではない。びょうきになったらいしゃをゆうかいして、なおしるまではなしさない。	dialogue	'Lecherous' Lee	'Lecherous' Lee
You'd be surprised what an incentive for expert health care that is.	それがせんもんてきないりょうにたいするだいきなどうきとなることにおどろきかれることでしょう。	dialogue	'Lecherous' Lee	'Lecherous' Lee
I can imagine.	そうぞうできる。	dialogue	'Lecherous' Lee	Player
Hello there. So what brings you aboard the Lady Zay?	こんにちは。レディ・ゼイにじょうせんしたりゆうは？	dialogue	'Lecherous' Lee	'Lecherous' Lee
Well, I was planning on visiting the Moon Clan, but I have to say your ship is very impressive.	まあ、ムーンクランをほうもんするつもりだったが、おまえのふねはとてもいんしょうてきだといいわざるをえない。	dialogue	'Lecherous' Lee	Player
Aye, she's a beauty alright! The Lady Zay has been my home for many hard months, through storm and sun, and she always gets us to here we were headed!	ああ、かのじょはほんとうにびしい！レディ・ゼイは、あらしのにちもたいようのにちも、きびしいかずヶつきのあいだ、わたしのいえだった！	dialogue	'Lecherous' Lee	'Lecherous' Lee
Yes, she's certainly one of the finest boats I've seen on my travels!	そう、かのじょはわたしがたびさきでみたちゅうでもっともすばらしいらしいふねのひとつだ！	dialogue	'Lecherous' Lee	Player
That she is [lad/lass], that she is.	かのじょはそうだ[おぼうちゃん/おじょうさん］、そうなんだ。	dialogue	'Lecherous' Lee	'Lecherous' Lee
You seem to like playing with danger, there.	きみはきけんとたわむれるのがすきなようだね。	dialogue	'No fingers'	Player
They don't call me 'No-fingers' for nothing!	「ゆびなしし」とよびばれるのは、なにのこんきょもないわけではない！	dialogue	'No fingers'	'No fingers'
Well, correct me if I'm wrong, but you seem to have all your fingers.	まあ、まちがいっていたらていせいして。でも、ゆびはぜんぶあるようですね。	dialogue	'No fingers'	Player
It may seem that way mate, but I think you'll find I don't have any.	そうおもいわれるかもしりれませんが、わたしにはなにもないことがぶんかるとおもいます。	dialogue	'No fingers'	'No fingers'
What?	え？	dialogue	'No fingers'	Player
These not be fingers. These 'ere be wooden fingers.	これはゆびじゃねーな。これはもくのゆびだ。	dialogue	'No fingers'	'No fingers'
Wooden fingers?	きのゆび？	dialogue	'No fingers'	Player
Yep.	そうだ。	dialogue	'No fingers'	'No fingers'
That's not possible, how could you move them?	そんなことはありえない。どうやってうごきかすんだ？	dialogue	'No fingers'	Player
Magic wood.	まほうのき。	dialogue	'No fingers'	'No fingers'
Yes, well I think I'd better be going now.	そうだね、そろそろしつれいするよ。	dialogue	'No fingers'	Player
Hi.	こんにちは。	dialogue	'No fingers'	Player
Don't suppose you've seen any boots around here? Size nine, steel toed, brown leather...	このあたりでブーツをみたことはないかい？サイズ9、スチールトゥ、ブラウンかわ。	dialogue	'No fingers'	'No fingers'
Nope, not at all. I'd best be going. Have a nice day. Bye!	いや、ぜんぜん。もういきかなきゃ。よいいちにちを。じゃあね！	dialogue	'No fingers'	Player
Hello.	こんにちは。	dialogue	'Picarron' Pete	Player
So how's life as a pirate?	かいぞくとしてのせいかつはどうだい？	dialogue	'Picarron' Pete	Player
What kind of question is that? How's life as a... I dunno. Whatever it is that you do for a living.	どんなしつもんですか？...としてのせいかつはどうですか？わからないよ。せいかつのためにしていることがなにであれ。	dialogue	'Picarron' Pete	'Picarron' Pete
I'm a freelance troubleshooter.	わたしはフリーランスの トラブルシューターなんだ。	dialogue	'Picarron' Pete	Player
What does that entail then?	では、それはなにをいみするのか？	dialogue	'Picarron' Pete	'Picarron' Pete
Mostly killing things for money and delivering items around the planet for people.	ぬしに、おきんのためにモノをころし、ひと々のためにちきゅうじょうにモノをとどける。	dialogue	'Picarron' Pete	Player
I collect stuff.	わたしはものをあつめている。	dialogue	'Picarron' Pete	Player
So how's that life?	それで、そのせいかつはどうだい？	dialogue	'Picarron' Pete	'Picarron' Pete
Can't complain, can't complain...	もんくはいいえない、もんくはいいえない...	dialogue	'Picarron' Pete	Player
Well, there you go.	まあ、そうだろう。	dialogue	'Picarron' Pete	'Picarron' Pete
Aren't you a little short for a pirate?	かいぞくにしてはせがていくないか？	dialogue	'Picarron' Pete	Player
My mother was a gnome. Apparently it was a very painful birth.	ははノームだった。とてもいたみいしゅっさんだったらしい。	dialogue	'Picarron' Pete	'Picarron' Pete
More info than I wanted, thanks!	ほしいしかったいじょうのじょうほう、ありがとう！	dialogue	'Picarron' Pete	Player
Sorry, can't stop, the Captain will have my guts for garters if he catches me slacking off talking to the stowaway.	ごめん、やめられないんだ。みっこうしゃとだらだらはなしているところをせんちょうにみつかったら、ないぞうをガーターにされちゃうからね。	dialogue	'Picarron' Pete	'Picarron' Pete
I'm not a stowaway! I was invited aboard!	みっこうしゃではないよ！しょうたいされたんだよ！	dialogue	'Picarron' Pete	Player
Yeah, whatever [guy/lady], it doesn't really matter who you are I'll get in trouble!	そうだね、きみがだれであろうと、おれはトラブルにまきこみまれるよ！	dialogue	'Picarron' Pete	'Picarron' Pete
You know, I've always wondered what life as a pirate actually entails.	かいぞくとしてのせいかつがじっさいどのようなものなのか、わたしはずっとぎもんにおもっていました。	dialogue	'Picarron' Pete	Player
Well, at the moment it mostly involves being asked random questions by a stowaway.	まあ、げんじてんでは、みっこうしゃからランダムにしつもんされることがほとんどだよね。	dialogue	'Picarron' Pete	'Picarron' Pete
