english	translation	category	sub_category	source
This must have been shot at high speed.	これはたかいそくどではっしゃされたにちがいない。	examine	item	Broken arrow
Not Dick Whittington's helper at all!	ディックうぃったんとんのてつだいではないのだ！	examine	item	Buttons
I pity the poor person beaten with this!	これで なぐられる ひとが かわいそうだ！	examine	item	Broken staff
Watch those feet!	そのあしをきをつけろ！	examine	item	Broken glass
The owner has passed the Earth Sciences level 1 exam.	しょうゆしゃはちきゅうかがく1レベルしけんにごうかくした。	examine	item	Level 1 certificate
The owner has passed Earth Sciences level 2 exam.	しょうゆしゃはちきゅうかがく2レベルしけんにごうかくした。	examine	item	Level 2 certificate
The owner has passed Earth Sciences level 3 exam.	しょうゆしゃはちきゅうかがく3レベルしけんにごうかくした。	examine	item	Level 3 certificate
Smashing!	われたみたいだ！	examine	item	Ceramic remains
Now, if I can just find a tooth fairy to sell this to...	いま、もしこれをうるためにはのせんせいをさがせたら...	examine	item	Old tooth
A letter inviting me to use the private dig shafts.	inviting me to use the private dig shaftsの てがみだ。	examine	item	Invitation letter
It would be hard to repair this!	これをなおすのはむずかしいだろう！	examine	item	Damaged armour
No use to me in this state...	このじょうたいではぼくにやくにたたない...	examine	item	Broken armour
An old stone slab with writing on it.	かかれたふるいいしのかたまり。	examine	item	Stone tablet
An acrid chemical.	するどいかがくぶつ。	examine	item	Chemical powder
A strong chemical.	つよい chemicalだ。	examine	item	Unidentified liquid
Charcoal - crushed to small pieces!	すみ - ちいさいかけらにくだかれた！	examine	item	Ground charcoal
A mixture of strong chemicals.	mixture of strong chemicalsだ。	examine	item	Mixed chemicals
The root of an arcenia plant.	あるせにあしょくぶつのね。	examine	item	Arcenia root
This fits a chest (Used in The Digsite quest).	これははこにあう（ディグサイトくえすとでつかう）。	examine	item	Chest key
A vessel for holding plants.	vessel for holding plantsだ。	examine	item	Vase
It's about chemicals, judging from its cover.	ひょうしからみると、かがくについてだ。	examine	item	Book on chemicals
A refreshing cuppa.	refreshing cuppaだ。	examine	item	Cup of tea
It's a clue scroll.	くるーろーるだ。	examine	item	Clue scroll
Notes given to you by Radimus Erkle, including a partially-completed map of the Kharazi jungle.	ラディマスえるくるぐていない「ハラズイジャングルのぶぶんてきにかんりょうしたちずをふくむ」。	examine	item	Radimus notes
It makes a loud but interesting sound when swung in the air.	くうきでふることおおきくて、めをひくおとがでる。	examine	item	Bullroarer
A scrawled note with spidery writing on it.	scrawled note with spidery writing on itだ。	examine	item	Scrawled note
A rough sketch of a bowl-shaped vessel, given to you by Gujuo.	Gujuoからの rough sketch of a bowl-shaped vessel,だ。	examine	item	Sketch
A specially-made bowl constructed out of pure gold.	specially-made bowl constructed out of pure goldだ。	examine	item	Gold bowl
A specially-made bowl constructed out of pure gold and blessed by Gujuo.	specially-made bowl constructed out of pure gold and blessed by Gujuoだ。	examine	item	Blessed gold bowl
A specially-made golden bowl filled with water.	specially-made golden bowl filled with waterだ。	examine	item	Golden bowl
A specially-made golden bowl filled with pure, sacred water.	specially-made golden bowl filled with pure, sacred waterだ。	examine	item	Golden bowl
A blessed golden bowl. It has water in it.	blessed golden bowl. It has water in itだ。	examine	item	Golden bowl
A blessed golden bowl. It has pure, sacred water in it.	blessed golden bowl. It has pure, sacred water in itだ。	examine	item	Golden bowl
One of nature's pipes.	しぜんのくだのひとつ。	examine	item	Hollow reed
It looks like the Shaman's personal notes...	しゃーまんのしょしゅつのおぼえがきみたいだ...	examine	item	Shaman's tome
An ancient tome on Demonology.	あくまがくについてのいにしえのしょ。	examine	item	Binding book
An enchanted empty glass vial.	まほうがかかったからのがらすのしゃけい。	examine	item	Enchanted vial
A vial of holy water, good against certain demons.	holy water, good against certain demonsの しゃけいだ。	examine	item	Holy water
Fragments of a broken container.	かけらこわれたいれもの。	examine	item	Smashed glass
These need to be germinated before they can be used.	つかいまえにはっぽするひつようがある。	examine	item	Yommi tree seeds
These seeds are germinated and ready to be planted in fertile soil.	このたねはっぽしていて、ふよくなつちにうえるじゅんびができている。	examine	item	Yommi tree seeds
It's a mixture of Snakeweed and water. Needs another ingredient.	スネークウィードとみずのこんごうだ。もうひとつのざいりょうがひつようだ。	examine	item	Snakeweed mixture
It's a mixture of Ardrigal and water. Needs another ingredient.	アルドリガルとみずのこんごうだ。もうひとつのざいりょうがひつようだ。	examine	item	Ardrigal mixture
A Bravery Potion made from Gujuo's recipe. Let's hope it works.	Gujuo's recipe. Let's hope it worksからの Bravery Potion madeだ。	examine	item	Bravery potion
A strange blue wizard's hat.	ふしぎな blue wizard's hatだ。	examine	item	Blue hat
It looks like it's been snapped off of something.	なにかからおられたみたいだ。	examine	item	Chunk of crystal
A heart-shaped crystal.	heart-shaped crystalだ。	examine	item	Heart crystal
A black obsidian dagger. It has a strange aura about it.	black obsidian dagger. It has a strange aura about itだ。	examine	item	Dark dagger
A black obsidian dagger. It has a strange aura about it - and it seems to be glowing!	black obsidian dagger. It has a strange aura about it - and it seems to be glowing!だ。	examine	item	Glowing dagger
A powerful spell for good.	つよい spell for goodだ。	examine	item	Holy force
A well-carved totem pole made from the trunk of a Yommi tree.	the trunk of a Yommi treeからの well-carved totem pole madeだ。	examine	item	Yommi totem
A gilded totem pole, given to you as a gift from the Kharazi tribe.	the Kharazi tribeからの gilded totem pole, given to you as a giftだ。	examine	item	Gilded totem
A ball used in Gnomeball.	Gnomeballに つかう ballだ。	examine	item	Gnomeball
Poisonous berries.	どくせいのべりー。	examine	item	Cadava berries
A message from Juliet to Romeo.	Juliet to Romeoからの messageだ。	examine	item	Message
I'm meant to give this to Juliet.	これをじゅりえっとにあげるはずだ。	examine	item	Cadava potion
The Shield of Arrav by A R Wright.	えーあーるらいとによるあるラウのたて。	examine	item	Book
The key to get into the Phoenix Gang HQ (Used in the Shield of Arrav quest).	フェニックスぎゃんぐほんぶにはいるかぎ（あるラウのたてくえすとでつかう）。	examine	item	Phoenix hq key
The key to the Phoenix Gang's weapons store (Used in the Shield of Arrav quest).	フェニックスぎゃんぐぶきもんぎょうへのかぎ（あるラウのたてくえすとでつかう）。	examine	item	Weapon store key
An intelligence report.	ちょうほうほうこく。	examine	item	Intel report
A shield from Falador.	Faladorからの shieldだ。	examine	item	Falador shield
Half of the Shield of Arrav.	あるラウのたてのはんぶん。	examine	item	Broken shield
You can carry coal in here.	ここにたんをはこべる。	examine	item	Coal bag
You can carry uncut gems in here.	ここにみがかないほうせきをはこべる。	examine	item	Gem bag
Former property of the Phoenix Gang.	フェニックスぎゃんぐのかつてのせいさん。	examine	item	Phoenix crossbow
I can use this to claim a reward from the King.	これで おうさまから ほうびを もらえる。	examine	item	Certificate
A shadowy Ardougne cloak.	shadowy Ardougne cloakだ。	examine	item	Ardougne cloak
A limb of the fabled Dramen tree.	limb of the fabled Dramen treeだ。	examine	item	Dramen branch
Crafted from a Dramen tree branch.	ドラーメンのきのえだからつくられた。	examine	item	Dramen staff
A perfect ruby ring.	perfect ruby ringだ。	examine	item	'perfect' ring
A perfect ruby necklace.	perfect ruby necklaceだ。	examine	item	'perfect' necklace
These gauntlets empower with a greater ability to cook fish.	これらのてぶくろはさかなをにるのうりょくがつよくなる。	examine	item	Cooking gauntlets
These gauntlets empower the bearer whilst making gold.	これらのてぶくろはきんをつくるときにもちぬしをエンパワーする。	examine	item	Goldsmith gauntlets
These gauntlets empower spell casters.	これらのてぶくろはまほうつかいをエンパワーする。	examine	item	Chaos gauntlets
My reward for assisting the Fitzharmon family.	フィッツハーモンかぞくをてつだったほうび。	examine	item	Steel gauntlets
A fragment of the Fitzharmon family crest.	fragment of the Fitzharmon family crestだ。	examine	item	Crest part
The Fitzharmon family crest.	フィッツハーモンかぞくのもんしょう。	examine	item	Family crest
A sample of the bark from the Grand Tree.	the Grand Treeからの sample of the barkだ。	examine	item	Bark sample
