english	translation	category	sub_category	source
The Rusty Anchor - Licensed to sell intoxicating beverages.	ラスティー・アンカー - おさけの はんばい きょか あり。	examine	object	Sign
The Shrimp and Parrot - Licensed to sell dangerous liquids.	シュリンプ アンド パロット - きけんな のみもの はんばい きょか あり。	examine	object	Sign
The Dead Man's Chest - Brews to maroon any pirate.	デッドマンズ・チェスト - かいぞくも よっぱらう おさけ あります。	examine	object	Sign
The Rising Sun - Purveyors of fine liquor.	ライジング・サン - じょうしつな おさけ あります。	examine	object	Sign
The Forester's Arms - Quality Real Ales.	もりびとのうで、しょうめい。	examine	object	Sign
The Flying Horse - Often seen after 10 pints.	フライング・ホース - 10パイント のんだら よく みえる。	examine	object	Sign
The Dancing Donkey - Licensed to sell intoxicating beverages.	ダンシング・ドンキー - おさけの はんばい きょか あり。	examine	object	Sign
The Dragon Inn - Visit us for a fiery brew!	ドラゴン・イン - あつい おさけを のみに きてね！	examine	object	Sign
Karamja Spirits bar - For all your alcohol needs.	カランジャ・スピリッツ・バー - おさけの ことなら おまかせ。	examine	object	Sign
North to Varrock :: East to Al Kharid.	きたへ バロック :: ひがしへ アル・カリド。	examine	object	Signpost
North road to Draynor Village :: East road to Varrock.	きたの みち ドレイナーむら :: ひがしの みち バロック。	examine	object	Signpost
North to Draynor Village.	きたへ ドレイナーむら。	examine	object	Signpost
North to Draynor Manor :: West to Asgarnia.	きたへ ドレイナーやしき :: にしへ アスガルニア。	examine	object	Signpost
South to the Wizards' Tower :: East to Lumbridge.	みなみへ まほうつかいの とう :: ひがしへ ランブリッジ。	examine	object	Signpost
South to Lumbridge :: West to Varrock :: East to the Digsite.	みなみへ ランブリッジ :: にしへ バロック :: ひがしへ はっくつじょう。	examine	object	Signpost
South to Al Kharid :: West to Lumbridge :: East to the Digsite.	みなみへ アル・カリド :: にしへ ランブリッジ :: ひがしへ はっくつじょう。	examine	object	Signpost
North to Varrock :: East to the Digsite.	きたへ バロック :: ひがしへ はっくつじょう。	examine	object	Signpost
South to the Wizards' Tower :: North to Draynor Village :: East to Lumbridge.	みなみへ まほうつかいの とう :: きたへ ドレイナーむら :: ひがしへ ランブリッジ。	examine	object	Signpost
The ideal thing to sit on.	すわるのに、りそうなものだ。	examine	object	Chair
Not so good for sitting on.	すわるのに、あまりよくないなあ。	examine	object	Smashed chair
A comfortable seat.	きもちいいいすだ。	examine	object	Chair
Good for sitting on.	すわるのに、いいなあ。	examine	object	Chair
Good for rocking in!	ゆらすのに、いいなあ！	examine	object	Rocking chair
A kingly seat for a royal behind.	おうのための、ぞうだいなイスだ。	examine	object	Throne
The perfect way to sit at the bar.	バーですわるのに、ぴったりだ。	examine	object	Barstool
Gnomes sit on these.	ノームは、これのうえに、すわる。	examine	object	Stool
Gnomes are found sitting here.	ノームが、ここですわっているのがみられる。	examine	object	Bench
Sit back and relax...	もたれて、リラックスする。	examine	object	Bench
Used for sitting on.	すわるのに、つかう。	examine	object	Chair
Do I dare sit on this?	これのうえに、すわってもいいのかな。	examine	object	Chair
Church seating.	きょうかいのシート。	examine	object	Pew
Park it here...	ここに、とめる。	examine	object	Stool
Wouldn't like to sit on that for too long...	あれのうえに、ずっとすわるのは、いやだなあ。	examine	object	Ice Throne
Keeps the neighbours out!	きんじょのひとを、おしだすよ！	examine	object	Hedge
Found in wild areas.	やせいのばしょで、みられる。	examine	object	Bush
These are commonly found.	これらは、よくみられる。	examine	object	Bush
An unusual bush.	しげみ。	examine	object	Bush
A wild bush.	しげみ。	examine	object	Bush
All the leaves have fallen off.	すべてのこすある。	examine	object	Bush
A commonly found bush.	さがしたしげみ。	examine	object	Bush
Bushy!	!	examine	object	Bush
A rose by any other name would still have prickly bits.	でほかのまだある。	examine	object	Rosebush
The abode of a fairy.	a fairyの すみかだ。	examine	object	Fairy house
Fairies need money too!	ひつようあまりに!!	examine	object	Fairy bank
A fairy is selling items here.	fairyが ここで selling items。	examine	object	Fairy market stall
A small potted plant.	ちいさいしょくぶつ。	examine	object	Potted fern
Someone has planted this.	だれかあるこれ。	examine	object	Potted fern
A nicely potted fern.	きれいにうえられたシダだ。	examine	object	Potted fern
Better than weeding.	もっといい。	examine	object	Potted fern
I bet bees like this.	わたしのようなこれ。	examine	object	Potted flower
A large potted plant.	おおきいしょくぶつ。	examine	object	Potted plant
A plant in a bamboo pot.	しょくぶつにたけなべ。	examine	object	Potted plant
Cabbage... yuck!	!	examine	object	Cabbage
Found near the water's edge.	みずのふちちかくにみつけた。	examine	object	Bullrushes
Not good for eating.	ないいい。	examine	object	Mushroom
Fungal growth.	きんるいのせいちょう。	examine	object	Mushroom
Poisonous no doubt.	いいえ。	examine	object	Mushrooms
I doubt that's edible.	あれはたべられるとおもいわないね。	examine	object	Fungus
A commonly found fern.	さがした。	examine	object	Small fern
Spiky!	とげのある!!	examine	object	Thistle
A home for frogs.	カエルのすみかだ。	examine	object	Waterlily
Otherwise known as a lilypad.	として。	examine	object	Waterlily
Smells lovely!	!	examine	object	Heather
Who is this Heather girl?	だれこれおんなのこ??	examine	object	Heather
I wonder why it's purple?	なぜむらさきいろなのかな。	examine	object	Heather
I'd better not get stung.	さされないようにしよう。	examine	object	Nettles
The tendrils of a creeping plant.	のしょくぶつ。	examine	object	Creeping plant
Nicely planted.	きれいにしょくえされたものだ。	examine	object	Rockery
A large curling plant.	おおきいしょくぶつ。	examine	object	Curling plant
That's pretty.	きれいな。	examine	object	Flower
Blooming!	さいている。	examine	object	Flower
Commonly found in grassy areas.	くさっぱらによくあるもの。	examine	object	Daisies
Is this the biggest flower around?	これはまわりでいちばんおおきいはなかな。	examine	object	Sunflower
These are huge!	!	examine	object	Sunflowers
A rare flower.	まれなはな。	examine	object	Flowers
Don't flowers make you feel better?	はなはあなたをきもちよくしないかな。	examine	object	Flowers
Can this talk?	これはしゃべられるのかな。	examine	object	Tulips
You don't see that many of these.	あなたないみるあれおおくの。	examine	object	Flowers
I wonder what these are?	これらはなんなのかな。	examine	object	Flowers
A rarely found flower.	さがしたはな。	examine	object	Flower
Very rare flowers.	とてもまれな。	examine	object	Flowers
These smell nice.	ないおうがいいだ。	examine	object	Flowerbed
A bed of red flowers.	ベッドのあかい。	examine	object	Flowerbed
These are pretty.	きれいな。	examine	object	Flowerbed
Found only in jungle areas.	さがしただけに。	examine	object	Jungle flower
A very rare exotic flower.	とてもまれなはな。	examine	object	Orchid
A small fernlike plant.	ちいさいしょくぶつ。	examine	object	Jungle plant
The leaves of a nasty creeping plant.	のこすのしょくぶつ。	examine	object	Vine
The flower of a nasty creeping plant.	はなのしょくぶつ。	examine	object	Vine
